"lambda","lam.ci.l","lam.ci.u","loglik","rho1","rho2","rho3","rho4"
1,0,8,223.415253901482,153.499659958538,150.811105529424,153.94566093596,153.665424049525
1,0,11,133.111519697238,154.669874263492,153.878996882143,152.839384406016,154.247883738042
2,0,11,-125.238253891991,151.47564560522,153.132995524773,156.000830634937,152.083134091978
2,0,11,-65.772647678386,151.323728464378,152.158110787708,154.532507506041,154.9504664918
0,0,8,-397.3866672154,153.00950807167,150.940094782676,154.846565697618,154.301487362484
0,0,11,-93.6367570075361,150.890663925501,152.209339667658,152.691777669066,153.319966201763
0,0,9,175.791612377247,151.938076723794,151.147938626437,154.436038458574,151.978236402354
1,0,6,184.546649477496,152.647318459123,155.054237490189,155.349985960838,154.931996554697
0,0,12,89.2974897236851,153.594706967282,154.698517458081,155.029795513822,155.216508874798
1,0,7,-191.941336421804,152.313637242086,151.748744841729,155.324726147714,154.761949935793
0,0,9,-182.670298826711,152.213564796846,152.45958691043,152.607236681584,152.653444876701
2,0,11,-34.0930634240641,152.37697225118,152.457398493349,155.895243233749,156.630095748342
1,0,9,97.5797990350123,151.089996784473,152.879517737052,152.88230049238,156.184221215905
2,0,11,-203.173264774364,153.51872192261,152.133913033779,156.389439950137,153.734799538708
1,0,12,73.6017847104456,151.882594327882,152.606496688334,154.12367827906,152.696741879087
0,0,8,-34.7897534101862,154.27582427733,152.364442190788,155.509935725669,153.068858791247
1,0,8,31.7780226159118,151.61860782622,152.720451569625,154.57322992661,153.785707069544
2,0,12,311.627794681628,153.679071051124,152.876902250409,153.243530375935,154.026594998078
1,0,9,-148.853024660872,153.134858248815,151.369371348961,154.967468097916,154.400453559648
2,0,13,202.837938459603,149.65291489248,152.928878860025,154.408236297634,153.223528356129
1,0,10,121.369422682198,153.51505348095,153.024068099389,155.912834262012,156.214553615216
0,0,10,317.773396960348,153.236164469872,153.339677145129,154.931106820462,156.375235109262
1,0,8,-230.669996851008,149.304597065641,152.185355649987,155.522650329988,153.600515988634
0,0,7,-192.728119880975,151.269230502537,152.203031711034,150.780492791904,153.94593612029
0,0,11,222.43817070328,152.742160725967,154.574718463624,153.713971862791,155.795281166613
2,0,12,2.76994066414125,152.431214424008,152.733264730612,153.451996800256,154.347346177119
0,0,9,-347.954661176875,151.132438095269,151.125252156413,154.078261015696,157.731750301951
1,0,7,-146.97043300616,152.936302345442,152.24633135751,153.096504607839,153.943630497026
2,0,10,-116.057370492942,150.229399821357,151.978032768886,153.846638933033,153.56889915622
1,0,8,-250.66226361609,152.736344494929,154.320083766903,157.698712990043,154.329895938065
0,0,7,-201.99982920055,150.229225372991,152.231847863539,155.062403748635,155.588594513249
0,0,8,-342.056664435686,148.601557889995,152.972822168234,154.285074299987,153.311594445565
0,0,10,33.0124167705086,153.703104830137,154.023901930587,154.977846556143,153.910664420357
2,0,10,337.828482488005,151.847256695501,153.82453152268,154.888443468603,156.030153368971
3,0,13,98.3401007930411,152.845152665731,152.423542572795,155.327306599468,154.473414153802
0,0,8,153.844490320825,151.37402209835,153.324128546953,153.158599481296,151.587204266965
3,0,13,96.7048874756098,151.285847043828,153.883917242861,155.197684031794,153.687572437431
1,0,7,-360.925830754167,149.984556411728,152.059394930534,155.804093461305,154.751275723179
1,0,9,-210.649267963804,151.870058002977,152.290500912031,153.183869708965,151.664722287992
1,0,9,-81.2831869513426,151.864976081347,150.894827946157,154.330736035221,154.855770810211
1,0,11,86.0108615454399,152.48913514832,152.14366438178,155.467157835738,153.760205404538
2,0,13,185.631714702377,150.607626443356,153.800760639546,155.901084072996,152.217103267712
0,0,8,-157.362847149271,155.047315373496,153.845127241864,156.565145328392,155.304790499049
2,0,11,114.401658472113,152.729043712346,151.578075947749,154.048770273422,153.055150659662
2,0,11,-111.909069808034,150.912557677984,153.066577560348,154.154327661999,155.264962892214
0,0,10,-118.742874295466,151.386004849307,152.77385357116,155.480463794552,153.911430129537
0,0,7,19.4309051108248,152.331228404866,151.056055385653,156.252365473095,153.7922646551
2,0,9,2.81341046708881,153.771082134023,153.482919290286,152.767363625854,154.782376058786
0,0,8,-181.273661895938,153.058511953787,150.424046560494,154.661336965296,156.386531918374
1,0,10,78.2512387071659,152.294754440851,153.599223477752,154.089284977722,155.625757952417
1,0,10,-70.468404951526,150.397391312714,154.241093483765,155.630106012493,154.397732626727
2,0,12,192.872391631807,152.88389912007,153.654290150067,156.041042172642,153.136230482845
0,0,9,258.618331814812,153.149887030806,153.645271708632,155.778682708808,155.829784306948
1,0,8,12.5532253017066,151.183791286872,150.905901736847,152.545135031142,153.068175735951
0,0,8,15.2206566573731,152.471032210456,153.357556199846,153.159651675308,153.529017275212
2,0,14,179.913119507688,152.187959262205,152.752639780082,152.974713054206,154.812670232506
2,0,12,154.215227145096,153.063466148818,153.421404419466,153.077925026643,155.215181408358
1,0,10,127.998671198073,152.078173445549,154.260924467102,156.943156950649,155.50391072041
0,0,8,-57.3019452891434,152.247836726269,151.214785737424,153.848810773055,153.738565178774
2,0,9,19.719706534032,150.652820900442,155.182816218394,154.644523856606,153.311796312023
0,0,13,298.904662195675,154.964000944604,153.713320578264,153.14305824264,155.585088325117
0,0,7,25.4933584409332,151.131775484818,153.589409154384,156.324408292775,153.839881121739
2,0,12,127.03816875999,153.995406248539,151.661148175623,153.45490570084,154.661679149118
3,0,16,177.871482920248,153.553195685809,152.822349384368,157.184506697009,156.014476807837
1,0,7,43.225875255421,151.164806393687,149.157885840893,154.652604196041,153.979376969417
1,0,7,-43.1255022709614,152.463380002578,154.742785464668,153.909913708045,153.780458282925
2,0,13,-288.526581168839,155.389571921831,150.815911317846,155.245417457847,153.151282599071
2,0,15,-3.8050975757459,154.888220662437,153.31972479484,155.137445832252,153.249179296971
1,0,7,-87.6032068851727,151.495138128107,152.600141936814,155.458001772182,154.885447514458
1,0,9,177.817335223215,152.415108057352,152.702056025301,154.704265687386,154.115839348524
1,0,7,-153.439868170339,150.458158910781,152.61349961791,154.474294633457,153.307160988346
1,0,9,-70.9367117714007,150.782357429091,151.504404070106,154.774654266887,152.846094204521
2,0,12,-14.3360720202383,152.960156379079,154.866569391717,154.080215370786,156.235985758541
1,0,12,226.49611036539,153.469060962775,152.489995117623,153.433032122805,153.562102225192
0,0,8,116.228025321574,153.766773400553,154.515733896113,154.576395951703,155.809401084495
2,0,11,149.255803411887,152.876484902858,154.886561843549,155.735476827842,153.370792036634
2,0,10,8.52492444219344,152.470188006391,152.049498274295,155.01856546898,155.214352142511
0,0,10,-143.558085723174,153.822603350627,150.842629010143,154.488193278229,155.1000024045
3,0,18,124.772252325419,153.125905165769,151.641119563888,154.458804930662,154.635582645824
1,0,9,-404.444987797089,150.202021258074,152.199343435876,154.821338129537,154.331625925507
2,0,12,137.46706147567,150.141662986558,152.784947319443,153.100605902921,152.941809003262
2,0,10,-126.230226637988,152.705401029969,153.755756970463,154.525329551939,153.315524428687
2,0,10,234.002127406292,153.620655762976,153.394070345575,154.108689371852,153.633259286805
1,0,12,108.589280609225,154.547105488267,152.966640092253,155.992391846576,153.718360600834
0,0,8,-41.5882518867032,153.028724266788,155.577397041013,154.251014106032,155.518256806155
0,0,9,-38.5460986556719,151.695949233638,154.295115545947,154.951555476446,155.285085908458
2,0,11,-5.74724190637115,151.937820265546,155.274588588204,154.086548933928,153.043158074433
2,0,11,144.918955421586,152.296016254009,151.970800115318,153.479672517239,152.570689756385
1,0,10,34.8354144793918,152.139804083714,153.037437305604,154.882841678183,153.238675617043
2,0,11,-294.947088489876,148.588041518216,150.635047809299,154.934218253525,152.696738638515
1,0,7,-341.603493866803,153.664081084681,151.630486697189,153.575974247237,153.058682507046
0,0,10,136.703134056487,152.459942198085,154.344713001543,155.14135464488,153.997394806647
1,0,6,18.4348713206464,152.796097021793,151.958524636637,155.158961298717,153.175762610928
1,0,9,-147.656514306603,149.263557538719,154.65852134674,156.208768276751,154.395621182962
2,0,9,-368.646562346661,155.946252024432,155.24239544084,154.952696239761,155.009036063354
2,0,10,86.5466441586219,152.855248351114,152.828344349364,154.804208647138,154.124346974581
1,0,8,-145.260283557868,152.893202179868,151.22060978807,153.174150234144,154.374066508957
1,0,10,-60.8525904152675,151.667751580164,151.77293055345,154.889398350169,152.865501029328
0,0,10,-75.7494856710409,150.225335776894,151.495006659601,152.00230887781,153.865525107389
0,0,10,117.514257336787,153.594101731785,154.388644935614,155.100332582531,153.665028962253
0,0,9,-267.714551894978,154.013124679584,152.481638676195,154.148946768447,154.183745366333
0,0,7,-174.551673950589,150.889093533409,154.58308969568,158.739111292221,155.003505452573
4,0,16,30.7037616073078,153.426720336357,151.75943480822,154.403066624289,152.559288927008
0,0,13,-112.254894633479,151.591351956178,154.063977451627,155.365798945704,155.735661595266
0,0,9,-194.512855844795,151.400047702246,153.448035689738,155.604067496502,154.854562264069
2,0,8,-12.5600471729528,153.282475044209,151.53693415316,154.286839429191,154.908001389214
3,0,11,-22.2212387025763,151.589092847069,152.926130147073,155.173776122843,153.55294789522
3,0,15,191.635699938621,151.736814818185,152.725670135904,154.323291041643,154.460523149975
2,0,9,-142.991970564521,151.484251189898,152.348710982072,154.282358381622,153.596704000755
2,0,9,-110.222336910972,152.377078599146,151.752480494919,153.351113309426,154.683821962987
0,0,6,180.87669969706,152.69140938784,152.994820859619,153.284873726825,153.941441551336
2,0,11,197.337367048717,151.723987324217,153.044007647245,154.988646041991,154.129444954085
0,0,10,257.350188662353,151.594608867867,156.561459584119,155.297489738848,154.639428304844
0,0,7,58.8086503591075,152.193232766773,153.805988710465,153.382362300791,153.265231378344
0,0,9,-153.376731540398,149.482283475433,152.311716377693,151.688282550165,151.440263775801
0,0,7,80.4985755088219,149.438908711534,152.198749406215,152.280985290254,152.945195824386
0,0,10,133.692105594845,152.091470330402,154.766448327053,153.757501170376,156.172418483337
0,0,9,-268.022203319125,149.055164989261,153.177458602914,153.289078786847,153.948070713026
1,0,8,89.3283338747101,150.906938037837,153.809281536144,154.898936919571,153.08243450944
2,0,7,-11.7999507455738,152.700093760645,153.58583562096,154.756973249006,154.345497531173
0,0,7,-413.195624576992,148.535919832825,153.751368128801,154.477651650629,154.451546965147
0,0,7,-284.734650175506,149.140642200721,150.91274132757,152.624930361962,153.578326171758
1,0,10,114.314018777965,154.538426145269,151.691721499749,154.48100312221,154.753006333862
2,0,10,-270.632997962578,153.042505368606,152.880183921656,152.783471582471,153.515926476432
1,0,8,113.669559144553,150.962972486451,154.523008766049,154.813625932713,153.79379713886
3,0,12,-77.0152771669763,152.239840217637,151.948942068218,153.110238785707,154.056080059926
2,0,11,185.410826020079,151.543379932103,151.462865489213,154.38011982575,153.98343675122
1,0,14,217.746678452072,151.855787728161,153.933762420583,153.627983074232,152.843138338033
1,0,6,-65.9590592573289,154.110457196978,153.982707725002,155.83016058728,153.933394178058
1,0,8,-68.4995877888083,151.329435083265,152.696256234142,153.686128180712,152.203689385979
1,0,7,85.384234861691,153.301731967804,154.010839523771,154.617328309156,155.396108091652
2,0,12,243.931504606549,153.964333605908,153.494541188698,154.88056199411,152.308739757539
0,0,9,185.390329472476,151.765215911383,153.720433155038,155.566629247052,154.997585489192
1,0,12,125.419318995175,152.802590544038,153.507139211224,154.190842409098,154.675786958848
2,0,9,177.009944787464,154.249648914493,152.303828308618,154.2604019641,155.96718871053
0,0,11,27.2305876093682,152.059172313761,154.668770382591,155.936766350349,156.334787880773
0,0,12,235.250993639791,153.603594736792,152.337174558664,154.7905015247,154.175682773456
1,0,9,-327.348561648451,151.820399524547,150.419460573856,155.098899267843,154.023224883349
0,0,7,6.04438299419733,151.08909507206,152.238068894884,156.053135304518,152.667578141789
2,0,11,-43.0945829088514,152.962829823402,152.394524607597,153.802251748767,152.545001375842
3,0,15,128.772833132242,152.585264113574,152.945154232636,152.250381322184,154.493017658943
0,0,6,-678.35729137771,148.006935085192,153.127660770181,155.165423807678,151.754956861553
0,0,7,201.831731547188,152.622330424546,152.796064688274,154.032323689988,153.282985385592
1,0,9,-223.691725826214,151.967450808095,151.239501513587,154.426371209726,153.694443185947
0,0,6,102.656603223337,152.661291503092,151.974151438389,155.40698584769,154.986549477079
2,0,13,2.76916538153206,151.684398345845,155.548558649412,156.169896229487,154.58878463663
1,0,7,-11.7905736041292,151.153555338687,151.54808196006,152.538080859977,151.533888508674
0,0,6,-549.493010936318,153.630435928619,153.099120769637,154.854460972394,151.889752403156
2,0,9,-313.328546600739,153.702204513951,153.177771525336,156.074574260671,154.220430492893
2,0,12,-6.09744752668318,154.115090007921,151.542552299174,154.605506651673,153.421230120625
3,0,15,283.708824126158,154.409666884428,153.532109131385,153.037667683943,153.957241169431
0,0,9,203.131968581496,154.307760999164,155.461768946669,155.884718834593,155.392918022016
1,0,7,49.5622792593602,155.100310365471,154.73396894539,154.297178465482,153.317948591699
1,0,11,-553.324697321226,150.134708469421,150.436601470427,155.547922139223,155.076212274505
1,0,8,203.462281987118,153.533968836545,155.518159421402,153.745223921268,156.034668710589
1,0,10,-207.465958355707,152.416414507298,153.421775090156,156.663803752645,152.941736063115
0,0,9,7.59179662250328,151.439190804773,152.68126914003,154.723635368345,154.207103646026
0,0,9,1.5973947400854,152.61899426723,152.623651791468,153.423413922095,154.847377139959
0,0,8,15.0886881858699,152.941245471128,153.049940494482,155.838314324933,156.018941181623
1,0,8,80.9693347711965,152.345789921498,153.371602196794,155.581201606181,152.961684708556
1,0,8,-263.216271607321,150.607375998238,154.744801515985,153.183955406051,154.316069740816
2,0,10,170.441921915649,150.50002635279,152.223418337698,154.653268384128,154.909748118703
2,0,13,232.813064360335,151.45390091704,152.995858805829,152.539674003764,155.285815467554
2,0,11,-59.5047215648075,151.53791620776,153.201583838715,153.632795817798,154.519830125849
