"model","lambda","lam.ci.l","lam.ci.u","loglik","rho1","rho2","rho3","rho4"
"Ea",14,5,28,-604.746253444488,125.580965108464,162.68171326606,117.770011438881,148.264960823913
"Ea",12,4,32,-410.97648523115,105.855832840348,147.318429755102,109.301692986683,136.91201008107
"Eb",8,3,17,-846.53625757831,162.588056859655,152.492749914091,143.025609774784,138.757767869065
"Ea",20,7,42,-384.371305804574,129.304207881733,122.532179461566,122.458840628017,123.060561242723
"N",0,NA,NA,-555.803350392461,115.231344324971,130.70975568266,139.689811666422,152.675058561563
"Ea",26,7,51,-414.130890926075,99.5826572151573,131.984824190512,106.689562465548,121.617843904185
"Ea",8,2,17,-529.722223489841,134.305822463682,140.145833545413,121.789676382734,135.554800460351
"Ea",10,4,25,-401.228339223799,115.934869652338,134.160219104384,126.759612353929,110.357047105094
"Eb",12,5,25,-668.535462556985,122.522349327191,164.083152147393,147.647017431575,134.147586757654
"Ea",14,2,38,-481.785310902458,113.544146920341,103.044922005474,141.399789829227,135.783831008343
"Eb",8,2,16,-647.280088076907,138.848737359841,140.893942910675,140.01816569907,141.555852904389
"Ea",13,5,24,-482.909509181226,139.124619974863,158.472911257656,132.696751880698,131.570116214771
"Ea",13,4,26,-494.370695077007,140.695832098653,132.574592390024,133.983404159881,137.619269353465
"N",0,NA,NA,-449.282244023924,103.695144204055,110.163352751387,141.951790228586,133.009894011618
"Ea",11,4,20,-611.968503486911,133.995001618208,153.3319608804,122.305792226126,142.992868906508
"Ea",6,0,28,-328.39872757134,113.013637039538,137.123505153227,123.463132311215,133.360375115405
"Ea",12,5,20,-742.225043455089,140.315456211359,147.145267117819,160.29473563564,126.21602400963
"Eb",15,7,26,-832.985362079769,157.709350464806,132.856624715673,149.273397394215,150.360186303628
"Ea",14,4,29,-485.175725107232,167.885298584384,177.281880937084,131.942833210466,133.285374769875
"Ea",13,2,32,-368.419187583438,145.490070770063,133.513121300336,142.03612111089,115.462564045357
"Ea",4,0,17,-596.124510013029,140.411770875377,139.882411368436,140.134263956638,153.514838485366
"Ea",11,4,24,-729.47766282911,137.296252951099,146.663497303875,132.739698821349,154.398653301214
"Ea",21,3,43,-476.769469176575,151.508444854265,143.787413650674,131.982349205696,143.135069208576
"Ea",12,2,23,-626.278345965634,121.574582906028,106.573327149691,128.092407061253,125.306941853074
"Ea",7,0,25,-429.237869208128,146.818050110199,140.284160375637,132.776353888862,149.3841277604
"Ea",15,6,27,-665.278877840237,127.161959488057,127.593591616905,90.5909081355473,140.20860655263
"Ea",12,0,31,-406.373933062476,130.848336559282,96.2588769332862,131.356769091591,125.921051665101
"N",0,NA,NA,-452.216063430161,139.084310460896,122.070927711291,113.970843540599,115.678134433601
"Ea",17,5,39,-428.126142493178,110.519708906231,136.527997644825,150.975969341161,100.068429338153
"Ea",6,0,17,-664.944504288551,129.768116508258,126.544553995117,139.714425883791,132.963742486715
"N",0,NA,NA,-434.76409630634,105.713645560156,112.674516841508,135.649381608973,123.884780840409
"Ea",20,8,35,-397.126678559815,100.856990279162,145.191685003118,134.187560427025,134.659809142989
"Ea",9,5,15,-508.559514332112,148.729137449243,128.871855785646,150.99660154455,100.464916508642
"Ea",14,7,27,-428.426272220725,130.451084681942,131.203268887574,136.786958947892,152.188568851557
"Ea",0,0,30,-300.167954973694,121.351326979009,210.92663002452,111.708274586504,110.821419506185
"Ea",10,0,27,-509.148532122753,139.096842490094,115.819773635234,116.233801004661,138.185027126836
"Ea",19,6,36,-378.79346147524,122.833570520377,116.38058105815,123.487772583756,128.452242631721
"Ea",7,0,41,-541.506675548014,143.399109793521,135.090536627566,119.606095448566,141.660440492671
"Ea",7,0,23,-275.297305746512,115.119091427164,175.12110169893,122.038936680923,124.912934229102
"Ea",10,5,17,-494.31839931462,155.531252206325,149.502456151335,145.624773119073,147.635191520927
"Eb",8,0,19,-492.878450464085,122.721835445797,131.07512188108,128.146649673336,110.27553365028
"Ea",15,4,29,-400.41031282972,142.616872657171,137.310350690836,129.495068757898,134.405813082922
"Ea",8,0,18,-339.791791138784,137.646302541761,141.14911190209,117.982518092042,121.956651976948
"Eb",18,5,38,-655.443317737531,129.729929519175,150.30847046855,123.552385338562,116.159698655109
"Ea",15,7,26,-433.319218372849,142.124057681677,149.781074968973,142.357475549747,138.068758945113
"Eb",13,6,23,-852.480259082948,139.889589187994,142.703313093511,159.757560560587,151.074384605304
"Ea",14,3,29,-432.935786949478,103.870801545466,163.677435215491,133.264914571364,140.187844038686
"Ea",9,1,20,-612.538338229838,131.69328854248,137.954684872768,126.962357349768,141.492520450153
"Ea",25,6,63,-420.443190615142,144.648540798281,134.842521332199,128.442098337299,113.11630847023
"Ea",6,0,17,-409.565131305225,140.770469583554,125.410719388501,112.960238019074,118.996284894359
"Ea",7,0,26,-519.811957798648,135.004176136374,145.393143313307,126.341853064837,147.688929865448
"Ea",9,2,20,-461.367613745793,141.454582735254,126.818303983013,137.282294279032,131.804990839662
"Ea",11,3,21,-493.798581706158,141.270564939195,128.679837000199,153.322113763558,113.207367057671
"Ea",14,0,29,-523.455382774721,133.382771321095,145.498175332004,148.426048869298,146.582079279239
"Eb",8,1,15,-793.695316957638,141.997800428217,165.066382239329,130.911654110662,128.904779716013
"Eb",10,4,18,-858.565708141564,139.985705385215,134.571641301019,128.948236998404,145.490176555906
"Ea",14,4,27,-437.299992295307,129.019253733377,128.463390490966,128.905712825125,127.848855706942
"Eb",18,6,38,-695.083455969583,138.278148595807,141.122366040122,120.012920456623,144.393902507662
"Ea",5,0,17,-310.678103344267,105.571256537984,139.998106924938,128.557750691411,113.056337150957
"Ea",12,4,24,-603.281289740894,138.023299826445,142.228481741203,128.465417195784,132.681138564388
"N",0,NA,NA,-811.860641497786,120.988585697352,174.673053807435,143.330646062786,139.164498934472
"Ea",9,3,21,-701.368171232335,130.231191095759,140.452250850058,133.009514040299,145.337233411744
"N",0,NA,NA,-927.685381903558,137.158106117636,136.619564938001,142.789836074684,125.250178565112
"Eb",13,5,25,-884.99838185148,152.519042848873,171.384166919773,139.930102780846,144.813076685957
"N",0,NA,NA,-833.629648097316,135.366668282926,141.369673207343,163.769784796788,136.170056282165
"Ea",4,0,21,-405.890760757502,121.958169451493,131.841171676371,123.444947146068,142.2972634283
"Ea",8,0,24,-490.809541890627,130.298867904621,141.563304200299,120.439259990897,142.810722140258
"Eb",17,8,29,-709.489937960011,159.745182606114,171.089957414478,145.131851876526,154.075468798769
"Ea",11,4,20,-496.226780669574,113.129970702617,135.208922029228,146.759717084714,139.634627795881
"N",0,NA,NA,-1347.4739650048,153.397525812292,144.807881415578,155.765099737426,145.959290297592
"N",0,NA,NA,-794.769489201828,140.617193225211,138.696182488695,115.615131013693,168.945884588182
"N",0,NA,NA,-648.834074200632,175.395077623859,115.293199754862,137.440302260869,126.637456903719
"Ea",20,7,34,-347.256282854654,122.192171351134,95.0679596800219,119.886249142221,129.132344394613
"Ea",21,0,49,-293.712529005046,158.562465480149,102.093109970468,151.636164585711,125.970761565464
"Ea",11,4,19,-328.707255935372,150.763634517857,160.389486863082,133.823263850568,120.020310307038
"Eb",8,3,17,-581.324228440977,143.803301976416,125.017409419553,108.003148770967,147.103987401002
"N",0,NA,NA,-875.671056617912,169.073906081854,137.429848254661,128.081351113169,138.019665551567
"Ea",19,4,50,-386.753828388945,111.962679885965,137.595271914672,153.011781857017,164.917356056794
"Eb",13,3,29,-645.797676133266,105.794611359877,147.313113367242,138.466568349224,147.747229428913
"Ea",15,3,31,-398.579115261425,98.569894650564,138.236474203336,148.439046425293,187.528301514796
"Eb",12,5,22,-575.493142080437,124.492776264933,98.2698769942152,153.92757134662,199.857281302905
"Ea",9,0,22,-509.586386131502,116.89630144594,129.751188574326,153.590629979818,131.534034944807
"Eb",13,5,29,-790.445209278715,131.52688387549,137.093103884789,135.136821443733,158.829278719958
"Eb",15,7,28,-708.270114537377,150.369415875047,122.962493168984,152.479651435905,140.245928744899
"Ea",25,5,47,-361.375311487669,107.531154635183,127.730995424998,128.134595064069,155.270150629852
"Ea",16,4,30,-376.24809025237,139.167751778325,111.580625726034,129.002009159225,129.341932368715
"Eb",9,2,21,-557.168488424507,148.434870425758,129.127566653502,142.183760600536,156.564847254489
"Ea",6,0,23,-403.140757707132,113.173302090987,129.759243109022,135.929431615439,134.761513706101
"Eb",14,6,25,-762.090476309656,119.579593001797,123.725451744935,146.126647333186,150.046528809978
"Eb",10,4,20,-562.795344944316,112.023320241543,132.129377956676,127.443432254899,151.687896991375
"Ea",13,7,25,-623.534580525073,129.609018380789,142.166592259229,152.178634775954,140.42235982343
"Eb",6,0,16,-593.871987888354,144.883562565337,130.376941683032,121.9914187436,130.219281547685
"Ea",11,0,27,-452.476016504665,171.211327804011,159.673113225118,127.957811835959,125.158040150041
"Ea",7,0,21,-487.350792626353,110.622170566934,134.612938348563,126.547160956657,183.732056730885
"Ea",18,7,33,-691.973420279661,136.547805736049,139.988389295636,147.23267368445,140.524791612004
"Eb",14,6,23,-676.00306026441,128.280485304582,137.58863685472,137.986547180257,150.764145054142
"Ea",13,4,29,-585.470278131658,135.306879652048,152.322660763056,123.73447238148,123.648673717888
"Eb",10,3,20,-637.556838191097,146.202854730619,143.608154442412,127.77655805599,141.17329774815
"Eb",8,0,18,-525.749134756606,163.667389824691,161.566250364605,129.598277174669,124.343761636732
"Eb",9,4,16,-722.662476214712,106.134338151768,137.483839965902,154.643003566789,132.80164579606
"Eb",13,6,21,-769.845047346958,145.055831890264,158.135886774717,126.885911024408,142.200311744539
"Ea",12,5,20,-442.294845401062,116.275139166167,142.960780641644,147.666797351785,142.898963253735
"Ea",17,0,35,-505.234494370604,145.328263222302,154.067969705636,135.426126725151,132.709042608231
"Ea",9,0,20,-436.57776309082,120.413540513871,142.488060505258,112.605944753199,138.098219771687
"Ea",24,11,47,-279.447505646573,133.18893731732,121.413548929957,114.937050995492,159.498695123438
"Eb",11,4,21,-477.350135319821,114.163936765928,151.565857284871,116.27477368161,137.69599285182
"Ea",14,0,48,-373.433578316044,116.102933235623,158.721179947726,141.116139509203,153.211819811233
"Ea",0,0,7,-306.787068705084,109.191905886305,105.954091846534,138.611652488699,139.776549741079
"Eb",12,7,18,-674.731306267774,164.705342075193,157.006470748236,102.011066645461,166.849812585702
"N",0,NA,NA,-698.253749319334,140.385288042498,124.525350371696,146.686451195196,147.63828447978
"Ea",9,0,29,-296.30348694918,106.722898159422,123.627249597208,126.258449065854,110.497997776154
"Ea",3,0,15,-530.462252838029,155.457917590533,135.060495630707,130.007128439408,123.182233578973
"Ea",12,0,29,-468.462679879926,144.955464303333,152.468852452362,129.525456584484,134.898048250458
"Ea",9,2,23,-566.228514138648,146.658484424976,141.16768752673,109.13586043884,128.42800366185
"Ea",11,0,27,-487.286873978692,100.684327354564,123.40146840705,141.695927789318,112.69483648307
"Eb",18,6,33,-547.416571883008,127.316544234366,189.385892059717,133.433286976439,150.14831216991
"Ea",6,0,14,-534.095117690323,126.799013193883,112.490204189882,136.641113266321,152.804994499009
"Ea",6,0,19,-322.116483053975,118.8854137361,109.01938909753,123.147667743506,113.141661172521
"Ea",4,0,11,-291.797238128236,106.95572080944,128.300775467175,135.896861333603,125.985597513021
"Ea",10,3,20,-584.747057524678,138.251081570108,160.48105945538,112.95109800751,144.904629559908
"Ea",9,1,18,-459.785448841857,140.483139880308,125.331308658483,129.167231273583,138.670008524768
"Eb",11,4,22,-509.214225926655,113.816925577312,138.252759091524,144.37243267813,132.637070423558
"Ea",13,0,28,-302.510897400857,103.269372085816,100.82046808269,147.01485214992,106.438917736461
"Ea",7,1,15,-347.647113696386,141.243674144903,152.337145446933,109.798432146968,137.981785997472
"Eb",12,5,20,-958.933858594592,139.950903346205,142.895081584003,151.861917391273,152.25479728379
"N",0,NA,NA,-973.224199525335,160.868643296753,148.851859633026,109.636229453609,142.437257181225
"Eb",7,2,14,-516.830664601077,131.697278249317,123.373466895124,153.301203445701,124.881784615586
"Eb",6,0,17,-770.168141836183,142.077679088089,134.811074514209,135.549825126103,136.027411465025
"Eb",8,2,16,-790.805236639551,133.072926241723,156.840374564673,143.60675799066,145.764489578039
"Ea",8,0,25,-485.142885840082,153.463173987554,144.677091287802,136.660000381111,127.34864927535
"Ea",12,6,22,-535.526350959698,136.60243849682,140.341959551303,141.901593526225,110.351140809309
"Eb",19,3,42,-597.417453132198,110.412642399894,130.628175970838,124.302375139848,147.872139466656
"Ea",5,0,19,-596.668652134317,129.431734682559,150.115619299521,131.630420824018,145.46339124456
"Ea",13,0,35,-450.157437361566,129.994709959452,106.736550433551,133.991677816448,141.388614517578
"Ea",4,0,13,-537.844904729347,122.908101023656,114.195253897421,145.217166336135,126.780402612617
"Ea",0,0,26,-451.998409394658,112.343040727509,132.571113446267,114.865061271304,149.764428195103
"Ea",7,2,14,-555.568736226945,101.40327245573,145.660293397553,135.985164319508,148.498354428889
"Eb",17,9,25,-952.05245754597,145.67469034728,158.685554908168,148.54048384532,150.484368520338
"Ea",9,3,17,-423.076631130767,112.157290240032,103.552061003923,157.519677005782,126.446939848765
"Eb",8,2,17,-726.584446755486,115.053353348265,162.486499178112,141.220940443487,136.613776740207
"Eb",6,2,14,-796.782678394565,140.119272955347,131.106067403388,120.594368240293,146.105765453578
"N",0,NA,NA,-890.989867803284,149.012965655342,129.861880535665,157.085433695576,143.870896196819
"Eb",7,2,13,-730.897350925469,127.476721975619,116.815618716273,141.722447238108,122.540328645818
"Ea",11,0,28,-561.246237303795,141.147594622247,159.965683844409,158.391333846209,138.243686777766
"Ea",13,0,42,-449.406706234878,174.415629243787,179.447159571714,137.66052224332,120.461149783125
"Eb",9,3,18,-552.240448386364,139.292629355138,128.80941260419,146.840201718515,141.170503651217
"N",0,NA,NA,-563.802049170064,137.778874672996,133.315085570637,168.724906712739,134.116076670189
"Eb",13,5,24,-656.113334354747,133.07583127183,144.683202087909,128.199467026396,134.631279254732
"Eb",13,3,30,-596.256415169767,140.80610790097,126.045929975048,141.622642638895,126.490446347069
"Eb",9,3,16,-796.431571714018,136.764329074046,143.458593397372,150.093391687457,133.876858960046
"Eb",8,2,15,-696.164815687743,157.441481913972,146.806680550007,159.587851486998,137.503022691778
"Eb",14,5,26,-897.806502421838,161.247569869496,102.862155453453,149.780684384779,139.765230113815
"Ea",8,0,19,-535.602574043266,139.102930993403,137.659102065286,112.806669307808,149.804254176479
"Eb",8,2,19,-598.060975608845,128.081224909226,119.957884837801,131.36035705538,144.967577500755
"Eb",16,4,34,-462.172187056173,114.904591849111,136.782838311849,123.72293560463,138.100424779394
"Ea",10,4,20,-694.607052940228,134.887373823908,146.245639121297,99.3788222746695,140.638852055864
"Eb",18,9,30,-552.647846720715,140.029689316287,131.12184885411,94.4579309688586,146.070057484259
"Ea",15,6,30,-342.45598167438,123.779296963747,143.140207682627,142.322011487521,133.461827835772
"Ea",10,0,23,-508.085883889536,122.755254870799,144.852245588171,122.938362021439,137.317781424702
"Eb",13,5,24,-618.843378756189,140.233333874824,133.222413977061,112.387577243983,139.76622524043
"N",0,NA,NA,-475.578051074563,100.041128468982,131.81263452962,133.122094326084,129.673684890845
"Ea",15,0,37,-438.934560113725,135.014126905594,137.475267234037,134.928437625759,120.496787872814
"Ea",11,3,22,-445.825843732678,119.865909261924,141.250578048973,118.406385752482,150.283081868287
"Ea",7,0,38,-403.32670338112,135.51623461321,120.949329663639,121.661375584235,126.979511704012
"Eb",8,2,18,-736.864426704653,143.54935038081,130.89919300099,143.287141354031,133.534245985039
"Eb",7,0,23,-747.473729386085,174.192170651198,147.026095515033,140.705141563508,137.384584383863
"Ea",11,4,20,-609.995717167165,128.016252630401,155.738600731096,136.5193955014,141.157228623148
"Eb",13,3,29,-581.559705576866,135.618572323223,145.959292941753,136.043121412097,141.902109469236
"N",0,NA,NA,-467.111509582829,121.506637321495,145.598118428657,213.082332109325,113.717198966268
"Ea",10,5,18,-646.617146838518,127.060763646827,129.736733053208,136.603901929022,150.909027911576
"N",0,NA,NA,-828.56638104451,143.91787004318,144.72797896837,129.390340022436,144.894049267931
"Eb",14,7,25,-533.683698535041,138.123124699576,124.087587792683,133.16226463609,111.524451967598
